2010-04-27 00:00:00,Chicago Bulls,94,Cleveland Cavaliers,96
2010-04-27 00:00:00,San Antonio Spurs,81,Dallas Mavericks,103
2010-04-27 00:00:00,Oklahoma City Thunder,87,Los Angeles Lakers,111
2010-04-28 00:00:00,Milwaukee Bucks,91,Atlanta Hawks,87
2010-04-28 00:00:00,Utah Jazz,102,Denver Nuggets,116
2010-04-29 00:00:00,Dallas Mavericks,87,San Antonio Spurs,97
2010-04-29 00:00:00,Phoenix Suns,99,Portland Trail Blazers,90
2010-04-30 00:00:00,Atlanta Hawks,83,Milwaukee Bucks,69
2010-04-30 00:00:00,Los Angeles Lakers,95,Oklahoma City Thunder,94
2010-04-30 00:00:00,Denver Nuggets,104,Utah Jazz,112
2010-05-01 00:00:00,Boston Celtics,93,Cleveland Cavaliers,101
2010-05-02 00:00:00,Milwaukee Bucks,74,Atlanta Hawks,95
2010-05-02 00:00:00,Utah Jazz,99,Los Angeles Lakers,104
2010-05-03 00:00:00,Boston Celtics,104,Cleveland Cavaliers,86
2010-05-03 00:00:00,San Antonio Spurs,102,Phoenix Suns,111
2010-05-04 00:00:00,Atlanta Hawks,71,Orlando Magic,114
2010-05-04 00:00:00,Utah Jazz,103,Los Angeles Lakers,111
2010-05-05 00:00:00,San Antonio Spurs,102,Phoenix Suns,110
2010-05-06 00:00:00,Atlanta Hawks,98,Orlando Magic,112
2010-05-07 00:00:00,Cleveland Cavaliers,124,Boston Celtics,95
2010-05-07 00:00:00,Phoenix Suns,110,San Antonio Spurs,96
2010-05-08 00:00:00,Orlando Magic,105,Atlanta Hawks,75
2010-05-08 00:00:00,Los Angeles Lakers,111,Utah Jazz,110
2010-05-09 00:00:00,Cleveland Cavaliers,87,Boston Celtics,97
2010-05-09 00:00:00,Phoenix Suns,107,San Antonio Spurs,101
2010-05-10 00:00:00,Orlando Magic,98,Atlanta Hawks,84
2010-05-10 00:00:00,Los Angeles Lakers,111,Utah Jazz,96
2010-05-11 00:00:00,Boston Celtics,120,Cleveland Cavaliers,88
2010-05-13 00:00:00,Cleveland Cavaliers,85,Boston Celtics,94
2010-05-16 00:00:00,Boston Celtics,92,Orlando Magic,88
2010-05-17 00:00:00,Phoenix Suns,107,Los Angeles Lakers,128
2010-05-18 00:00:00,Boston Celtics,95,Orlando Magic,92
2010-05-19 00:00:00,Phoenix Suns,112,Los Angeles Lakers,124
2010-05-22 00:00:00,Orlando Magic,71,Boston Celtics,94
2010-05-23 00:00:00,Los Angeles Lakers,109,Phoenix Suns,118
2010-05-24 00:00:00,Orlando Magic,96,Boston Celtics,92
2010-05-25 00:00:00,Los Angeles Lakers,106,Phoenix Suns,115
2010-05-26 00:00:00,Boston Celtics,92,Orlando Magic,113
2010-05-27 00:00:00,Phoenix Suns,101,Los Angeles Lakers,103
2010-05-28 00:00:00,Orlando Magic,84,Boston Celtics,96
2010-05-29 00:00:00,Los Angeles Lakers,111,Phoenix Suns,103
2010-06-03 00:00:00,Boston Celtics,89,Los Angeles Lakers,102
2010-06-06 00:00:00,Boston Celtics,103,Los Angeles Lakers,94
2010-06-08 00:00:00,Los Angeles Lakers,91,Boston Celtics,84
2010-06-10 00:00:00,Los Angeles Lakers,89,Boston Celtics,96
2010-06-13 00:00:00,Los Angeles Lakers,86,Boston Celtics,92
2010-06-15 00:00:00,Boston Celtics,67,Los Angeles Lakers,89
2010-06-17 00:00:00,Boston Celtics,79,Los Angeles Lakers,83
2011-04-16 00:00:00,Indiana Pacers,99,Chicago Bulls,104
2011-04-16 00:00:00,Philadelphia 76ers,89,Miami Heat,97
2011-04-16 00:00:00,Atlanta Hawks,103,Orlando Magic,93
2011-04-16 00:00:00,Portland Trail Blazers,81,Dallas Mavericks,89
2011-04-17 00:00:00,Memphis Grizzlies,101,San Antonio Spurs,98
2011-04-17 00:00:00,New Orleans Hornets,109,Los Angeles Lakers,100
2011-04-17 00:00:00,New York Knicks,85,Boston Celtics,87
2011-04-17 00:00:00,Denver Nuggets,103,Oklahoma City Thunder,107
2011-04-18 00:00:00,Philadelphia 76ers,73,Miami Heat,94
2011-04-18 00:00:00,Indiana Pacers,90,Chicago Bulls,96
2011-04-19 00:00:00,New York Knicks,93,Boston Celtics,96
2011-04-19 00:00:00,Atlanta Hawks,82,Orlando Magic,88
2011-04-19 00:00:00,Portland Trail Blazers,89,Dallas Mavericks,101
2011-04-20 00:00:00,Denver Nuggets,89,Oklahoma City Thunder,106
2011-04-20 00:00:00,Memphis Grizzlies,87,San Antonio Spurs,93
2011-04-20 00:00:00,New Orleans Hornets,78,Los Angeles Lakers,87
2011-04-21 00:00:00,Chicago Bulls,88,Indiana Pacers,84
2011-04-21 00:00:00,Miami Heat,100,Philadelphia 76ers,94
2011-04-21 00:00:00,Dallas Mavericks,92,Portland Trail Blazers,97
2011-04-22 00:00:00,Boston Celtics,113,New York Knicks,96
2011-04-22 00:00:00,Orlando Magic,84,Atlanta Hawks,88
2011-04-22 00:00:00,Los Angeles Lakers,100,New Orleans Hornets,86
2011-04-23 00:00:00,Chicago Bulls,84,Indiana Pacers,89
2011-04-23 00:00:00,Dallas Mavericks,82,Portland Trail Blazers,84
2011-04-23 00:00:00,San Antonio Spurs,88,Memphis Grizzlies,91
2011-04-23 00:00:00,Oklahoma City Thunder,97,Denver Nuggets,94
2011-04-24 00:00:00,Miami Heat,82,Philadelphia 76ers,86
2011-04-24 00:00:00,Boston Celtics,101,New York Knicks,89
2011-04-24 00:00:00,Orlando Magic,85,Atlanta Hawks,88
2011-04-24 00:00:00,Los Angeles Lakers,88,New Orleans Hornets,93
2011-04-25 00:00:00,San Antonio Spurs,86,Memphis Grizzlies,104
2011-04-25 00:00:00,Portland Trail Blazers,82,Dallas Mavericks,93
2011-04-25 00:00:00,Oklahoma City Thunder,101,Denver Nuggets,104
2011-04-26 00:00:00,Atlanta Hawks,76,Orlando Magic,101
2011-04-26 00:00:00,Indiana Pacers,89,Chicago Bulls,116
2011-04-26 00:00:00,New Orleans Hornets,90,Los Angeles Lakers,106
2011-04-27 00:00:00,Philadelphia 76ers,91,Miami Heat,97
2011-04-27 00:00:00,Memphis Grizzlies,103,San Antonio Spurs,110
2011-04-27 00:00:00,Denver Nuggets,97,Oklahoma City Thunder,100
2011-04-28 00:00:00,Orlando Magic,81,Atlanta Hawks,84
2011-04-28 00:00:00,Los Angeles Lakers,98,New Orleans Hornets,80
2011-04-28 00:00:00,Dallas Mavericks,103,Portland Trail Blazers,96
2011-04-29 00:00:00,San Antonio Spurs,91,Memphis Grizzlies,99
2011-05-01 00:00:00,Memphis Grizzlies,114,Oklahoma City Thunder,101
2011-05-01 00:00:00,Boston Celtics,90,Miami Heat,99
2011-05-02 00:00:00,Atlanta Hawks,103,Chicago Bulls,95
2011-05-02 00:00:00,Dallas Mavericks,96,Los Angeles Lakers,94
2011-05-03 00:00:00,Boston Celtics,91,Miami Heat,102
2011-05-03 00:00:00,Memphis Grizzlies,102,Oklahoma City Thunder,111
2011-05-04 00:00:00,Atlanta Hawks,73,Chicago Bulls,86
2011-05-04 00:00:00,Dallas Mavericks,93,Los Angeles Lakers,81
